date,time,cash_type,card,price,coffee_name
2024-05-23,08:42,card,ANON-0000-0000-0112,3.282,Latte
2024-05-23,09:56,card,ANON-0000-0000-1143,2.832,Americano with Milk
2024-05-23,14:22,card,ANON-0000-0000-1199,3.282,Cocoa
2024-05-23,17:26,card,ANON-0000-0000-0754,2.382,Cortado
2024-05-23,10:56,card,ANON-0000-0000-0645,3.282,Cappuccino
2024-05-23,11:58,card,ANON-0000-0000-0988,3.282,Latte
2024-05-23,10:01,card,ANON-0000-0000-0053,2.382,Americano
2024-05-23,15:26,card,ANON-0000-0000-0605,3.282,Latte
2024-05-23,16:19,card,ANON-0000-0000-0379,2.382,Americano
2024-05-23,12:39,cash,,1.812,Espresso
2024-05-24,13:56,card,ANON-0000-0000-0517,3.282,Cappuccino
2024-05-24,14:37,card,ANON-0000-0000-1004,3.282,Cappuccino
2024-05-24,09:56,card,ANON-0000-0000-1042,1.812,Espresso
2024-05-24,14:07,cash,,2.382,Americano
2024-05-24,13:12,card,ANON-0000-0000-0192,3.282,Latte
2024-05-24,10:04,card,ANON-0000-0000-0775,3.282,Hot Chocolate
2024-05-24,13:21,card,ANON-0000-0000-0952,2.832,Americano with Milk
2024-05-24,10:30,card,ANON-0000-0000-0254,2.832,Americano with Milk
2024-05-24,09:07,card,ANON-0000-0000-0995,2.382,Cortado
2024-05-24,20:38,card,ANON-0000-0000-0783,2.832,Americano with Milk
2024-05-24,15:07,card,ANON-0000-0000-0707,2.832,Americano with Milk
2024-05-24,12:58,card,ANON-0000-0000-0062,3.282,Latte
2024-05-24,19:32,card,ANON-0000-0000-0006,3.282,Cappuccino
2024-05-24,09:12,card,ANON-0000-0000-0169,2.382,Cortado
2024-05-25,08:33,card,ANON-0000-0000-0557,2.382,Americano
2024-05-25,20:56,card,ANON-0000-0000-0052,3.282,Cocoa
2024-05-25,20:44,card,ANON-0000-0000-1011,3.282,Cappuccino
2024-05-25,09:03,card,ANON-0000-0000-0700,3.282,Latte
2024-05-25,18:07,card,ANON-0000-0000-0423,2.382,Americano
2024-05-25,09:03,card,ANON-0000-0000-0270,3.282,Latte
2024-05-25,18:23,card,ANON-0000-0000-0612,1.812,Espresso
2024-05-26,16:17,card,ANON-0000-0000-0293,3.282,Latte
2024-05-26,13:05,card,ANON-0000-0000-0629,3.282,Hot Chocolate
2024-05-26,07:28,card,ANON-0000-0000-0649,2.382,Americano
2024-05-26,08:14,card,ANON-0000-0000-1169,2.832,Americano with Milk
2024-05-26,09:24,card,ANON-0000-0000-1017,2.382,Cortado
2024-05-26,10:58,card,ANON-0000-0000-0281,3.282,Latte
2024-05-26,08:08,card,ANON-0000-0000-0147,3.282,Latte
2024-05-26,08:26,card,ANON-0000-0000-0129,3.282,Cappuccino
2024-05-26,08:48,card,ANON-0000-0000-0707,3.282,Cappuccino
2024-05-27,14:36,card,ANON-0000-0000-0469,3.282,Hot Chocolate
2024-05-27,08:01,card,ANON-0000-0000-0619,3.282,Cappuccino
2024-05-27,09:23,card,ANON-0000-0000-0499,3.282,Latte
2024-05-27,10:16,card,ANON-0000-0000-0027,3.282,Latte
2024-05-27,09:45,cash,,2.382,Americano
2024-05-27,09:24,card,ANON-0000-0000-0366,2.382,Americano
2024-05-27,11:22,card,ANON-0000-0000-0337,2.832,Americano with Milk
2024-05-27,10:35,card,ANON-0000-0000-0284,2.382,Cortado
2024-05-27,09:23,card,ANON-0000-0000-0454,2.832,Americano with Milk
2024-05-27,15:40,card,ANON-0000-0000-0925,3.282,Cappuccino
2024-05-27,14:42,card,ANON-0000-0000-0705,3.282,Hot Chocolate
2024-05-27,11:19,card,ANON-0000-0000-0531,2.382,Americano
2024-05-27,08:41,cash,,2.832,Americano with Milk
2024-05-27,18:49,card,ANON-0000-0000-0651,2.382,Americano
2024-05-27,07:12,card,ANON-0000-0000-0142,2.832,Americano with Milk
2024-05-28,09:20,card,ANON-0000-0000-0876,2.832,Americano with Milk
2024-05-28,11:37,card,ANON-0000-0000-0720,2.382,Americano
2024-05-28,12:59,card,ANON-0000-0000-0008,2.832,Americano with Milk
2024-05-28,18:06,card,ANON-0000-0000-0983,2.832,Americano with Milk
2024-05-28,10:28,card,ANON-0000-0000-0942,2.832,Americano with Milk
2024-05-28,10:11,card,ANON-0000-0000-0725,3.282,Latte
2024-05-28,09:02,card,ANON-0000-0000-0305,2.382,Americano
2024-05-28,10:07,card,ANON-0000-0000-0225,3.282,Cappuccino
2024-05-28,12:03,card,ANON-0000-0000-0091,2.382,Americano
2024-05-28,13:45,card,ANON-0000-0000-0366,3.282,Latte
2024-05-28,13:54,card,ANON-0000-0000-0144,3.282,Hot Chocolate
2024-05-28,15:05,card,ANON-0000-0000-0756,2.382,Americano
2024-05-29,07:24,card,ANON-0000-0000-0120,3.282,Cocoa
2024-05-29,08:54,card,ANON-0000-0000-1189,3.282,Hot Chocolate
2024-05-29,09:56,card,ANON-0000-0000-0928,2.382,Americano
2024-05-29,13:15,cash,,3.282,Cappuccino
2024-05-29,12:35,card,ANON-0000-0000-1075,2.382,Americano
2024-05-29,11:36,card,ANON-0000-0000-0585,3.282,Latte
2024-05-29,13:00,card,ANON-0000-0000-0532,2.832,Americano with Milk
2024-05-29,16:27,card,ANON-0000-0000-0156,2.382,Americano
2024-05-29,14:19,card,ANON-0000-0000-1044,2.382,Americano
2024-05-29,10:38,card,ANON-0000-0000-1017,3.282,Cappuccino
2024-05-29,10:19,card,ANON-0000-0000-0023,2.382,Americano
2024-05-29,12:09,card,ANON-0000-0000-0798,3.282,Cappuccino
2024-05-29,17:10,cash,,2.382,Americano
2024-05-29,17:00,card,ANON-0000-0000-0949,3.282,Latte
2024-05-30,14:21,card,ANON-0000-0000-0558,3.282,Cappuccino
2024-05-30,11:51,card,ANON-0000-0000-0702,3.282,Hot Chocolate
2024-05-30,13:19,card,ANON-0000-0000-0509,3.282,Latte
2024-05-30,10:02,cash,,2.382,Cortado
2024-05-30,15:15,card,ANON-0000-0000-0629,3.282,Latte
2024-05-30,09:23,card,ANON-0000-0000-0993,3.282,Latte
2024-05-30,15:18,card,ANON-0000-0000-0532,2.382,Americano
2024-05-30,12:28,card,ANON-0000-0000-0743,2.832,Americano with Milk
2024-05-30,16:17,card,ANON-0000-0000-0820,3.282,Cappuccino
2024-05-30,11:44,card,ANON-0000-0000-0600,3.282,Hot Chocolate
2024-05-30,14:53,card,ANON-0000-0000-0169,3.282,Cocoa
2024-05-30,17:10,card,ANON-0000-0000-0596,2.832,Americano with Milk
2024-05-31,10:13,card,ANON-0000-0000-0509,2.382,Americano
2024-05-31,16:29,card,ANON-0000-0000-1194,2.382,Americano
2024-05-31,08:36,card,ANON-0000-0000-0861,2.832,Americano with Milk
2024-05-31,13:14,card,ANON-0000-0000-0001,3.282,Latte
2024-05-31,10:32,card,ANON-0000-0000-0550,3.282,Cocoa
2024-05-31,11:16,card,ANON-0000-0000-0452,1.812,Espresso
2024-05-31,20:07,card,ANON-0000-0000-1020,3.282,Latte
2024-05-31,18:38,card,ANON-0000-0000-0814,2.382,Americano
2024-05-31,11:13,card,ANON-0000-0000-0891,3.282,Cocoa
2024-05-31,07:29,card,ANON-0000-0000-0984,2.382,Americano
2024-05-31,14:57,card,ANON-0000-0000-0768,3.282,Cappuccino
2024-05-31,14:43,card,ANON-0000-0000-0692,3.282,Cappuccino
2024-06-01,15:27,card,ANON-0000-0000-0245,2.832,Americano with Milk
2024-06-01,13:16,card,ANON-0000-0000-0049,3.282,Hot Chocolate
2024-06-01,14:39,card,ANON-0000-0000-0283,2.382,Cortado
2024-06-02,19:59,card,ANON-0000-0000-1004,3.282,Hot Chocolate
2024-06-02,20:03,card,ANON-0000-0000-0362,2.382,Americano
2024-06-02,12:37,card,ANON-0000-0000-0676,1.812,Espresso
2024-06-02,08:49,card,ANON-0000-0000-0210,2.832,Americano with Milk
2024-06-02,20:29,card,ANON-0000-0000-1198,2.832,Americano with Milk
2024-06-02,08:41,card,ANON-0000-0000-0567,2.382,Americano
2024-06-03,15:33,card,ANON-0000-0000-0635,3.282,Latte
2024-06-03,10:08,card,ANON-0000-0000-0741,3.282,Cappuccino
2024-06-03,16:37,card,ANON-0000-0000-0273,3.282,Cappuccino
2024-06-03,11:58,card,ANON-0000-0000-0469,3.282,Cappuccino
2024-06-03,09:55,card,ANON-0000-0000-0654,3.282,Latte
2024-06-03,09:10,card,ANON-0000-0000-0944,2.382,Cortado
2024-06-03,20:11,card,ANON-0000-0000-1124,2.382,Americano
2024-06-03,19:58,card,ANON-0000-0000-0271,3.282,Cappuccino
2024-06-03,10:35,card,ANON-0000-0000-0739,1.812,Espresso
2024-06-03,18:04,card,ANON-0000-0000-0563,2.832,Americano with Milk
2024-06-03,19:14,card,ANON-0000-0000-0121,3.282,Latte
2024-06-03,18:20,card,ANON-0000-0000-0427,3.282,Hot Chocolate
2024-06-03,19:14,card,ANON-0000-0000-0742,2.832,Americano with Milk
2024-06-03,11:39,card,ANON-0000-0000-0734,3.282,Latte
2024-06-03,12:47,card,ANON-0000-0000-0273,2.382,Americano
2024-06-03,08:56,card,ANON-0000-0000-1096,2.832,Americano with Milk
2024-06-03,17:44,card,ANON-0000-0000-0567,3.282,Latte
2024-06-04,16:54,card,ANON-0000-0000-0118,3.282,Latte
2024-06-04,08:12,card,ANON-0000-0000-0659,3.282,Cappuccino
2024-06-04,08:22,card,ANON-0000-0000-1119,3.282,Hot Chocolate
2024-06-04,12:51,card,ANON-0000-0000-0920,3.282,Cappuccino
2024-06-04,09:25,card,ANON-0000-0000-0425,2.832,Americano with Milk
2024-06-04,08:41,card,ANON-0000-0000-0014,1.812,Espresso
2024-06-04,19:32,card,ANON-0000-0000-0603,2.832,Americano with Milk
2024-06-04,09:06,card,ANON-0000-0000-0851,2.832,Americano with Milk
2024-06-04,18:13,card,ANON-0000-0000-1069,2.832,Americano with Milk
2024-06-05,08:39,card,ANON-0000-0000-0899,3.282,Latte
2024-06-05,15:37,card,ANON-0000-0000-0807,3.282,Latte
2024-06-05,13:04,card,ANON-0000-0000-1129,2.382,Cortado
2024-06-05,09:28,card,ANON-0000-0000-0171,2.382,Americano
2024-06-05,18:51,card,ANON-0000-0000-0760,3.282,Latte
2024-06-05,08:30,cash,,3.282,Latte
2024-06-05,09:43,card,ANON-0000-0000-0467,3.282,Cocoa
2024-06-05,07:02,card,ANON-0000-0000-1055,3.282,Latte
2024-06-05,18:04,card,ANON-0000-0000-0502,3.282,Latte
2024-06-05,09:50,card,ANON-0000-0000-0187,2.382,Cortado
2024-06-05,09:37,card,ANON-0000-0000-0546,3.282,Hot Chocolate
2024-06-05,13:53,card,ANON-0000-0000-0713,3.282,Cappuccino
2024-06-06,12:00,card,ANON-0000-0000-0570,2.382,Cortado
2024-06-06,09:05,card,ANON-0000-0000-0638,3.282,Cappuccino
2024-06-06,09:21,card,ANON-0000-0000-0474,3.282,Latte
2024-06-06,09:57,card,ANON-0000-0000-0728,3.282,Latte
2024-06-06,15:06,card,ANON-0000-0000-0652,3.282,Hot Chocolate
2024-06-06,12:38,card,ANON-0000-0000-0925,2.382,Americano
2024-06-06,08:45,card,ANON-0000-0000-0763,2.382,Cortado
2024-06-06,15:08,card,ANON-0000-0000-1140,2.832,Americano with Milk
2024-06-06,17:01,card,ANON-0000-0000-0135,1.812,Espresso
2024-06-06,07:43,cash,,2.832,Americano with Milk
2024-06-06,10:31,card,ANON-0000-0000-0792,2.832,Americano with Milk
2024-06-06,15:01,card,ANON-0000-0000-0561,3.282,Latte
2024-06-06,12:29,card,ANON-0000-0000-0819,2.832,Americano with Milk
2024-06-07,10:17,card,ANON-0000-0000-0718,2.382,Cortado
2024-06-07,14:59,card,ANON-0000-0000-0969,3.282,Cappuccino
2024-06-07,09:14,card,ANON-0000-0000-0618,3.282,Latte
2024-06-07,08:51,card,ANON-0000-0000-0199,2.832,Americano with Milk
2024-06-07,10:40,card,ANON-0000-0000-0327,2.382,Cortado
2024-06-07,10:26,card,ANON-0000-0000-0504,1.812,Espresso
2024-06-07,16:41,cash,,3.282,Latte
2024-06-07,17:35,card,ANON-0000-0000-0750,3.282,Latte
2024-06-07,15:22,card,ANON-0000-0000-0924,2.382,Americano
2024-06-07,17:22,card,ANON-0000-0000-0950,3.282,Hot Chocolate
2024-06-08,08:54,card,ANON-0000-0000-0943,2.382,Americano
2024-06-08,18:54,card,ANON-0000-0000-0188,2.382,Americano
2024-06-08,09:45,card,ANON-0000-0000-0623,2.382,Americano
2024-06-08,09:28,card,ANON-0000-0000-0773,2.382,Americano
2024-06-08,12:00,card,ANON-0000-0000-0017,2.382,Cortado
2024-06-08,12:37,card,ANON-0000-0000-0562,2.382,Americano
2024-06-08,16:10,card,ANON-0000-0000-0423,2.382,Cortado
2024-06-09,19:08,card,ANON-0000-0000-1024,2.382,Americano
2024-06-09,09:34,card,ANON-0000-0000-1035,2.382,Cortado
2024-06-09,14:58,card,ANON-0000-0000-0784,3.282,Latte
2024-06-09,09:46,card,ANON-0000-0000-1071,3.282,Cappuccino
2024-06-09,14:28,card,ANON-0000-0000-0910,2.832,Americano with Milk
2024-06-09,14:25,card,ANON-0000-0000-0023,2.382,Americano
2024-06-09,20:46,card,ANON-0000-0000-0102,2.382,Americano
2024-06-09,14:17,card,ANON-0000-0000-0239,1.812,Espresso
2024-06-09,17:28,card,ANON-0000-0000-0693,2.382,Cortado
2024-06-09,10:39,cash,,2.382,Cortado
2024-06-10,08:48,card,ANON-0000-0000-1118,2.382,Americano
2024-06-10,13:16,card,ANON-0000-0000-0035,3.282,Latte
2024-06-10,20:51,card,ANON-0000-0000-0344,3.282,Latte
2024-06-10,13:52,card,ANON-0000-0000-0080,3.282,Latte
2024-06-10,14:57,card,ANON-0000-0000-0983,3.282,Latte
2024-06-10,11:57,card,ANON-0000-0000-1183,3.282,Cappuccino
2024-06-10,10:39,card,ANON-0000-0000-0942,3.282,Hot Chocolate
2024-06-10,14:42,card,ANON-0000-0000-0346,3.282,Cappuccino
2024-06-10,10:30,card,ANON-0000-0000-0992,3.282,Latte
2024-06-11,10:05,card,ANON-0000-0000-0186,3.282,Latte
2024-06-11,15:26,card,ANON-0000-0000-0414,2.382,Americano
2024-06-11,13:21,card,ANON-0000-0000-0225,3.282,Latte
2024-06-11,12:41,card,ANON-0000-0000-0181,3.282,Latte
2024-06-11,09:23,card,ANON-0000-0000-0408,2.832,Americano with Milk
2024-06-11,14:56,card,ANON-0000-0000-1047,2.832,Americano with Milk
2024-06-11,11:44,card,ANON-0000-0000-0825,2.832,Americano with Milk
2024-06-11,17:54,cash,,2.382,Americano
2024-06-11,11:55,card,ANON-0000-0000-0472,2.382,Americano
2024-06-11,08:38,card,ANON-0000-0000-0766,3.282,Hot Chocolate
2024-06-11,10:07,card,ANON-0000-0000-0936,1.812,Espresso
2024-06-11,09:07,card,ANON-0000-0000-0271,3.282,Latte
2024-06-11,17:09,card,ANON-0000-0000-1115,3.282,Cocoa
2024-06-11,20:32,card,ANON-0000-0000-1039,3.282,Hot Chocolate
2024-06-11,10:01,card,ANON-0000-0000-0167,3.282,Latte
2024-06-11,12:07,card,ANON-0000-0000-0903,2.832,Americano with Milk
2024-06-11,20:40,card,ANON-0000-0000-1171,3.282,Cappuccino
2024-06-12,14:50,card,ANON-0000-0000-0594,2.382,Americano
2024-06-12,15:18,card,ANON-0000-0000-0724,3.282,Latte
2024-06-12,11:02,card,ANON-0000-0000-0738,2.832,Americano with Milk
2024-06-12,09:47,card,ANON-0000-0000-0148,3.282,Latte
2024-06-12,09:21,card,ANON-0000-0000-0661,3.282,Latte
2024-06-12,07:07,card,ANON-0000-0000-0436,2.832,Americano with Milk
2024-06-12,07:32,card,ANON-0000-0000-1054,3.282,Hot Chocolate
2024-06-12,13:26,card,ANON-0000-0000-0973,3.282,Latte
2024-06-12,11:32,card,ANON-0000-0000-0408,2.382,Cortado
2024-06-12,20:16,card,ANON-0000-0000-0548,2.832,Americano with Milk
2024-06-12,11:43,card,ANON-0000-0000-1191,2.382,Americano
2024-06-12,16:27,card,ANON-0000-0000-0941,3.282,Hot Chocolate
2024-06-12,07:21,card,ANON-0000-0000-0686,3.282,Cappuccino
2024-06-12,16:20,card,ANON-0000-0000-0657,1.812,Espresso
2024-06-12,12:34,card,ANON-0000-0000-0002,2.832,Americano with Milk
2024-06-12,11:57,card,ANON-0000-0000-0903,3.282,Latte
2024-06-13,09:09,card,ANON-0000-0000-0068,3.282,Cocoa
2024-06-13,09:19,card,ANON-0000-0000-0805,3.282,Hot Chocolate
2024-06-13,13:29,card,ANON-0000-0000-0716,2.832,Americano with Milk
2024-06-13,13:56,card,ANON-0000-0000-0605,2.832,Americano with Milk
2024-06-13,10:59,card,ANON-0000-0000-1007,2.832,Americano with Milk
2024-06-13,14:27,card,ANON-0000-0000-0459,3.282,Cappuccino
2024-06-13,20:22,card,ANON-0000-0000-0239,2.832,Americano with Milk
2024-06-13,19:08,card,ANON-0000-0000-0869,3.282,Hot Chocolate
2024-06-13,13:49,card,ANON-0000-0000-0823,3.282,Latte
2024-06-13,18:18,card,ANON-0000-0000-0067,3.282,Latte
2024-06-13,11:40,card,ANON-0000-0000-0291,3.282,Hot Chocolate
2024-06-13,09:11,card,ANON-0000-0000-0156,2.832,Americano with Milk
2024-06-13,11:19,card,ANON-0000-0000-0331,3.282,Latte
2024-06-13,13:20,card,ANON-0000-0000-0251,3.282,Cappuccino
2024-06-13,15:34,card,ANON-0000-0000-0843,2.832,Americano with Milk
2024-06-13,07:08,card,ANON-0000-0000-0066,3.282,Latte
2024-06-14,15:44,cash,,3.282,Cocoa
2024-06-14,07:31,card,ANON-0000-0000-0184,2.832,Americano with Milk
2024-06-14,10:13,card,ANON-0000-0000-0606,1.812,Espresso
2024-06-14,10:31,card,ANON-0000-0000-1036,2.832,Americano with Milk
2024-06-14,10:05,card,ANON-0000-0000-1131,2.382,Americano
2024-06-14,13:05,card,ANON-0000-0000-0075,3.282,Latte
2024-06-14,17:51,card,ANON-0000-0000-0660,3.282,Latte
2024-06-15,10:55,card,ANON-0000-0000-0690,3.282,Latte
2024-06-15,14:19,card,ANON-0000-0000-0462,3.282,Cappuccino
2024-06-15,20:48,card,ANON-0000-0000-0406,2.382,Cortado
2024-06-15,09:21,card,ANON-0000-0000-0404,3.282,Hot Chocolate
2024-06-15,10:24,card,ANON-0000-0000-0153,2.382,Americano
2024-06-16,16:53,card,ANON-0000-0000-0261,2.382,Americano
2024-06-16,14:09,card,ANON-0000-0000-1136,3.282,Latte
2024-06-16,19:04,card,ANON-0000-0000-0178,2.382,Cortado
2024-06-16,08:21,cash,,2.832,Americano with Milk
2024-06-16,14:53,card,ANON-0000-0000-0336,3.282,Hot Chocolate
2024-06-16,09:49,card,ANON-0000-0000-0201,2.382,Cortado
2024-06-17,20:15,card,ANON-0000-0000-1170,3.282,Hot Chocolate
2024-06-17,08:50,card,ANON-0000-0000-0411,2.382,Americano
2024-06-17,14:47,card,ANON-0000-0000-0802,2.382,Cortado
2024-06-17,12:57,card,ANON-0000-0000-0370,2.382,Americano
2024-06-17,10:36,card,ANON-0000-0000-0232,2.382,Americano
2024-06-18,14:25,card,ANON-0000-0000-0477,2.382,Americano
2024-06-18,15:59,card,ANON-0000-0000-0239,2.382,Americano
2024-06-18,15:49,card,ANON-0000-0000-0496,2.382,Cortado
2024-06-18,13:21,card,ANON-0000-0000-0868,3.282,Hot Chocolate
2024-06-18,15:35,card,ANON-0000-0000-1109,2.382,Americano
2024-06-18,15:24,card,ANON-0000-0000-0579,1.812,Espresso
2024-06-18,09:22,card,ANON-0000-0000-0846,3.282,Latte
2024-06-18,12:02,card,ANON-0000-0000-0388,3.282,Hot Chocolate
2024-06-18,14:15,card,ANON-0000-0000-0102,3.282,Hot Chocolate
2024-06-18,13:47,card,ANON-0000-0000-0772,2.832,Americano with Milk
2024-06-19,08:15,card,ANON-0000-0000-0355,3.282,Cappuccino
2024-06-19,08:04,card,ANON-0000-0000-0882,3.282,Cappuccino
2024-06-19,09:02,card,ANON-0000-0000-0006,3.282,Hot Chocolate
2024-06-19,08:21,card,ANON-0000-0000-0564,2.832,Americano with Milk
2024-06-19,11:35,card,ANON-0000-0000-1107,3.282,Cocoa
2024-06-19,09:04,cash,,1.812,Espresso
2024-06-19,08:11,cash,,2.832,Americano with Milk
2024-06-19,10:17,card,ANON-0000-0000-0793,3.282,Cappuccino
2024-06-19,09:23,card,ANON-0000-0000-0254,1.812,Espresso
2024-06-19,12:18,card,ANON-0000-0000-0544,1.812,Espresso
2024-06-19,11:32,card,ANON-0000-0000-0153,2.382,Americano
2024-06-19,13:50,card,ANON-0000-0000-0183,2.382,Cortado
2024-06-19,09:02,card,ANON-0000-0000-0783,2.832,Americano with Milk
2024-06-19,09:51,card,ANON-0000-0000-0554,3.282,Cappuccino
2024-06-19,15:02,card,ANON-0000-0000-0897,2.382,Americano
2024-06-19,09:16,card,ANON-0000-0000-0239,2.832,Americano with Milk
2024-06-19,15:33,card,ANON-0000-0000-0450,2.382,Cortado
2024-06-19,07:18,card,ANON-0000-0000-0960,3.282,Cappuccino
2024-06-20,09:43,card,ANON-0000-0000-1046,2.832,Americano with Milk
2024-06-20,14:18,card,ANON-0000-0000-0059,2.382,Americano
2024-06-20,09:43,card,ANON-0000-0000-0743,2.832,Americano with Milk
2024-06-20,10:05,cash,,2.382,Cortado
2024-06-20,11:53,card,ANON-0000-0000-1158,3.282,Latte
2024-06-20,09:08,card,ANON-0000-0000-0808,2.382,Americano
2024-06-20,18:16,card,ANON-0000-0000-0438,2.832,Americano with Milk
2024-06-20,13:41,card,ANON-0000-0000-1059,2.382,Americano
2024-06-20,09:31,card,ANON-0000-0000-1052,2.382,Americano
2024-06-20,14:14,cash,,3.282,Hot Chocolate
2024-06-20,11:31,card,ANON-0000-0000-0509,2.382,Americano
2024-06-20,17:22,card,ANON-0000-0000-1125,3.282,Cappuccino
2024-06-20,16:03,card,ANON-0000-0000-0534,3.282,Latte
2024-06-20,14:45,card,ANON-0000-0000-0244,3.282,Latte
2024-06-21,11:55,card,ANON-0000-0000-1111,3.282,Latte
2024-06-21,16:30,card,ANON-0000-0000-0116,3.282,Hot Chocolate
2024-06-21,12:06,card,ANON-0000-0000-0940,3.282,Cocoa
2024-06-21,10:20,card,ANON-0000-0000-0667,3.282,Latte
2024-06-21,09:36,card,ANON-0000-0000-1152,2.832,Americano with Milk
2024-06-21,16:14,card,ANON-0000-0000-0825,3.282,Cappuccino
2024-06-21,18:51,card,ANON-0000-0000-1054,3.282,Hot Chocolate
2024-06-21,11:30,card,ANON-0000-0000-0430,3.282,Latte
2024-06-21,19:19,card,ANON-0000-0000-0300,3.282,Latte
2024-06-21,10:56,card,ANON-0000-0000-0942,2.382,Americano
2024-06-21,19:58,card,ANON-0000-0000-0134,2.382,Americano
2024-06-21,17:30,card,ANON-0000-0000-0761,3.282,Cappuccino
2024-06-21,10:45,card,ANON-0000-0000-0723,1.812,Espresso
2024-06-21,10:30,card,ANON-0000-0000-1072,3.282,Latte
2024-06-22,07:19,card,ANON-0000-0000-0914,3.282,Cappuccino
2024-06-22,16:04,card,ANON-0000-0000-0595,2.382,Cortado
2024-06-22,07:33,card,ANON-0000-0000-0619,3.282,Latte
2024-06-22,18:53,card,ANON-0000-0000-0541,3.282,Latte
2024-06-22,08:40,card,ANON-0000-0000-0010,2.832,Americano with Milk
2024-06-22,09:21,card,ANON-0000-0000-0010,2.382,Americano
2024-06-22,08:35,card,ANON-0000-0000-0425,2.832,Americano with Milk
2024-06-22,10:34,card,ANON-0000-0000-0203,2.382,Americano
2024-06-22,09:43,card,ANON-0000-0000-1107,1.812,Espresso
2024-06-22,12:02,card,ANON-0000-0000-0983,2.832,Americano with Milk
2024-06-23,08:31,card,ANON-0000-0000-1017,2.832,Americano with Milk
2024-06-23,10:52,cash,,2.382,Americano
2024-06-23,09:45,card,ANON-0000-0000-0000,2.382,Cortado
2024-06-23,12:04,card,ANON-0000-0000-1115,3.282,Cappuccino
2024-06-23,08:22,card,ANON-0000-0000-0382,3.282,Cappuccino
2024-06-23,11:19,card,ANON-0000-0000-0172,2.832,Americano with Milk
2024-06-23,09:47,card,ANON-0000-0000-0925,2.832,Americano with Milk
2024-06-23,09:36,card,ANON-0000-0000-0753,2.382,Cortado
2024-06-23,16:44,card,ANON-0000-0000-1004,3.282,Hot Chocolate
2024-06-23,20:01,cash,,2.832,Americano with Milk
2024-06-23,14:13,card,ANON-0000-0000-0102,2.382,Americano
2024-06-24,07:34,card,ANON-0000-0000-0947,3.282,Latte
2024-06-24,10:44,card,ANON-0000-0000-0252,1.812,Espresso
2024-06-24,08:01,card,ANON-0000-0000-0173,3.282,Latte
2024-06-24,14:37,card,ANON-0000-0000-0281,3.282,Latte
2024-06-24,11:26,card,ANON-0000-0000-0580,3.282,Cappuccino
2024-06-24,14:29,card,ANON-0000-0000-0784,3.282,Latte
2024-06-24,11:57,card,ANON-0000-0000-0233,3.282,Latte
2024-06-24,19:14,card,ANON-0000-0000-0409,2.832,Americano with Milk
2024-06-24,20:11,card,ANON-0000-0000-0754,2.382,Americano
2024-06-24,10:42,card,ANON-0000-0000-0971,2.382,Cortado
2024-06-24,11:28,card,ANON-0000-0000-0968,3.282,Hot Chocolate
2024-06-24,11:22,card,ANON-0000-0000-0823,3.282,Latte
2024-06-24,10:59,card,ANON-0000-0000-0691,3.282,Latte
2024-06-24,10:00,card,ANON-0000-0000-0606,3.282,Cappuccino
2024-06-24,08:00,card,ANON-0000-0000-0674,2.382,Americano
2024-06-24,17:51,card,ANON-0000-0000-0717,3.282,Cappuccino
2024-06-24,07:02,card,ANON-0000-0000-0395,3.282,Latte
2024-06-24,16:01,card,ANON-0000-0000-0911,2.832,Americano with Milk
2024-06-24,10:09,cash,,3.282,Latte
2024-06-25,20:39,card,ANON-0000-0000-0011,3.282,Cocoa
2024-06-25,19:58,card,ANON-0000-0000-0163,3.282,Latte
2024-06-25,16:03,cash,,3.282,Hot Chocolate
2024-06-25,14:54,card,ANON-0000-0000-0939,3.282,Latte
2024-06-25,11:21,card,ANON-0000-0000-0542,3.282,Latte
2024-06-25,15:49,card,ANON-0000-0000-0990,3.282,Latte
2024-06-25,18:31,card,ANON-0000-0000-0676,3.282,Cappuccino
2024-06-25,09:00,card,ANON-0000-0000-0378,2.832,Americano with Milk
2024-06-25,08:59,card,ANON-0000-0000-1190,2.382,Americano
2024-06-25,19:35,card,ANON-0000-0000-0952,3.282,Cappuccino
2024-06-25,09:18,card,ANON-0000-0000-0466,3.282,Latte
2024-06-25,10:54,cash,,2.382,Cortado
